ID,timestamp,shop_ID,customer_ID,employee_ID,product_ID,currency,quantity,total,discount,payment_method
1056dfab-1d36-4e65-889b-9792b7a6a83d,1990-01-07T00:15:00,5e634105-c605-4a96-9414-4e1d428b7df7,4067fccd-3b8d-4b0b-83a3-e8cbdf6d3bee,7693239e-dd5a-4845-9268-cf9cb8fc7805,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,17,119,0.0,cash
d86786a2-3761-476f-8a3d-3aa72871ac87,2010-04-11T04:55:31,5d24583c-da6e-489e-9b17-87eca813ee9f,b27b36be-2d8f-46af-a51e-27bb0b19dc54,45337a28-8689-4010-a412-72382b65bbfc,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,5,10,0.0,cash
822c92fc-a4e2-48f6-8579-1b9c7d62bac9,1999-06-02T09:38:58,33736a3b-de05-4a25-b9d7-7617423ee4ba,18a2dbf5-748c-4918-a68e-fb26eaeb41ac,1dd2bd7e-843f-4d31-87b3-5e6253b6a13d,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,3,18,0.0,invoice
b98b5699-2377-45ea-9b47-580a4f6f9a9c,1980-06-17T11:59:20,fc48e7af-11eb-4ecb-b452-dcbc65128217,72344e11-462b-464d-b34e-7f9e57bc06f7,c9651049-dfe9-4db8-b00d-16b459c4c6ee,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,15,90,0.0,cash
2649599f-17cc-4153-b76f-fd7636f2dc32,1979-09-20T01:24:57,33736a3b-de05-4a25-b9d7-7617423ee4ba,70b3af4a-4b9a-49d3-8042-c9f8848097e2,2f888e0a-6607-4edc-a832-afc66571dbf5,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,3,27,0.0,credit_card
239aa008-c296-44ba-b262-b1c1c2657565,1991-06-07T10:57:07,33736a3b-de05-4a25-b9d7-7617423ee4ba,d7769e7f-e066-4b83-96f8-91665445c61f,799b91a6-c280-4928-a4d6-63fb651946b8,8bb6194d-7ce1-41a3-8c0a-9d0adfeeab34,€,4,28,0.0,cash
86519275-a452-4ece-8e14-28a82ad445fa,2009-04-12T03:35:27,5d24583c-da6e-489e-9b17-87eca813ee9f,ae009b29-e5a7-4f98-9ffb-92d4bd2e954f,58a8218e-7968-42c9-83c1-30e987eb53fc,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,4,8,0.0,cash
7bc2c894-03be-4d6c-bf7a-3ac945f12fce,1970-12-11T17:00:47,5d24583c-da6e-489e-9b17-87eca813ee9f,2e1b4e05-8f94-4402-9703-24448b00cad9,45337a28-8689-4010-a412-72382b65bbfc,23727e34-5839-400b-8207-580266ba3a67,€,2,18,0.0,invoice
f069b085-267b-4544-8352-7b2af99044e7,1984-02-29T11:40:01,33736a3b-de05-4a25-b9d7-7617423ee4ba,6580d8e6-9e60-4ef1-b295-37dda1132956,e4b97d09-cf99-4c8a-a3f7-2b87f9f8f9c0,23727e34-5839-400b-8207-580266ba3a67,€,7,63,0.0,invoice
0bb10d32-b709-4684-834b-7aef29aed59b,2011-10-23T06:14:35,5d24583c-da6e-489e-9b17-87eca813ee9f,86648bbe-e3be-4480-a807-9f1e589bd9e6,efce498e-3089-4f9d-a328-d89b8545b0e5,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,7,49,0.0,credit_card
de93f702-a8fb-4623-9e73-4391e2a1e0cc,1990-04-20T02:04:40,5e634105-c605-4a96-9414-4e1d428b7df7,6910db2b-46aa-4a63-ac9c-1624a8221484,f9d1b759-4b41-4ac4-8914-addad0327b06,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,2,18,0.0,invoice
34f7de13-51d3-47e1-b259-558a5be6dd3e,1975-09-15T04:08:55,33736a3b-de05-4a25-b9d7-7617423ee4ba,1c48c018-8307-45e9-8390-6d97fc7f29fa,11b0fcfb-3628-4e2d-a152-b661cd37a98f,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,11,66,0.0,credit_card
c7d72214-b560-4a5a-9261-f7a4e678e301,2020-01-01T19:44:19,5e634105-c605-4a96-9414-4e1d428b7df7,f5781d10-0611-474f-846c-f1cca306b147,3ea607d0-6838-45ea-8abe-e8a748668772,23727e34-5839-400b-8207-580266ba3a67,€,1,9,0.0,invoice
450c2a26-9b78-4b77-b737-a107651ab3b8,1971-04-21T00:02:43,5d24583c-da6e-489e-9b17-87eca813ee9f,7925de98-0e7f-4bb5-adc4-cfa3b7330543,1569f533-0c8a-4ae9-b46d-9548b9608c53,8bb6194d-7ce1-41a3-8c0a-9d0adfeeab34,€,17,119,0.0,credit_card
4d08e9b2-4322-4a11-bda2-70b8145dfb2c,1993-06-14T04:48:03,5d24583c-da6e-489e-9b17-87eca813ee9f,9812a304-dcb6-4dd3-9b24-1ea543ddc5ff,1705b409-cc43-49cf-af19-2cc94143293c,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,1,9,0.0,invoice
0cdaf9d1-4a41-48fd-ae94-4930026842ca,1987-05-22T03:03:36,33736a3b-de05-4a25-b9d7-7617423ee4ba,85a82280-0dec-4ff1-bae0-545c1cd9760b,48fdc9bc-f5f9-4c55-8f39-59c20d87a9fd,e85b8546-c6b0-425f-b79d-024899fb716d,€,19,114,0.0,invoice
6749f11f-def4-4d60-b0a2-b3a359b290fd,2009-03-20T14:22:15,5e634105-c605-4a96-9414-4e1d428b7df7,e0d6de08-9714-4a6b-baa5-6520f0e2f9bc,a68692cc-abb1-478c-9a00-d98d7c699666,23727e34-5839-400b-8207-580266ba3a67,€,15,135,0.0,invoice
d5296a60-83c1-49f2-8897-7b8743005a55,2000-04-13T02:08:41,308790a8-d0fa-4b24-b929-0ed579d291ac,774a620c-e0db-436f-9933-bce038fd0d42,9f404a62-3b50-4519-8d05-649afee9ceb4,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,12,72,0.0,invoice
8cfd8c91-379d-4b42-8dbd-b984d150e324,1991-07-25T09:43:55,33736a3b-de05-4a25-b9d7-7617423ee4ba,73c2a708-6721-455f-b286-433b1433e9ff,34727524-663a-4087-bcaf-d9380afe03fd,8bb6194d-7ce1-41a3-8c0a-9d0adfeeab34,€,14,98,0.0,invoice
905535eb-1afd-42aa-923f-71ca77a71b3f,2021-01-16T17:13:05,308790a8-d0fa-4b24-b929-0ed579d291ac,78480ef6-53a9-42e7-a4bc-41cf0baf0e71,dd9eea76-a361-4090-96c9-7228564091ae,e85b8546-c6b0-425f-b79d-024899fb716d,€,3,18,0.0,credit_card
6c1547a1-443f-4a1d-9fc3-011b82492bd5,2014-08-13T11:21:41,fc48e7af-11eb-4ecb-b452-dcbc65128217,5c691902-5463-4112-bbff-df090a5c95ae,85480154-a277-44a9-8ba4-f4a1b7a897a0,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,14,28,0.0,invoice
a0afc55d-f4c6-4cc7-bbd9-644a9530b906,2009-06-19T02:38:20,5d24583c-da6e-489e-9b17-87eca813ee9f,0dacc362-91ae-470d-a3e0-db2e88b870ee,c7006ec5-d737-4f1a-81c7-1497c3ce8c4d,23727e34-5839-400b-8207-580266ba3a67,€,17,153,0.0,credit_card
953cc54a-370a-45a3-a087-7b805761fce1,2000-04-06T20:23:20,5d24583c-da6e-489e-9b17-87eca813ee9f,aaf43664-7fe2-4b9d-8ac4-3b15eb9c7569,b993c9a5-e4a4-4e9c-b291-b7ccbbb8c15c,e85b8546-c6b0-425f-b79d-024899fb716d,€,4,24,0.0,credit_card
0f1fcfd7-75aa-4620-be78-5578ed1b4926,1994-02-27T12:45:56,fc48e7af-11eb-4ecb-b452-dcbc65128217,d8b3990c-317a-4c45-b073-b916bc957f35,4a728a68-9bea-4e29-8f73-2f3f16e2a4ff,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,7,14,0.0,invoice
31990000-bd45-4e54-b1c9-b9084782daa5,1980-06-24T20:30:01,fc48e7af-11eb-4ecb-b452-dcbc65128217,76a47d35-459f-4daa-935e-12ef9be21fa2,c9651049-dfe9-4db8-b00d-16b459c4c6ee,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,2,10,0.0,cash
56db476b-925f-42fb-8431-da2a80cba688,2022-03-22T15:48:48,5d24583c-da6e-489e-9b17-87eca813ee9f,cd591d49-20c5-4936-baaa-8c90776bb55b,24b86ff1-b462-4718-9d30-962706646894,23727e34-5839-400b-8207-580266ba3a67,€,3,27,0.0,invoice
6aa274d4-1dca-47ee-a9d0-d22ac277a33f,2000-09-12T10:03:15,fc48e7af-11eb-4ecb-b452-dcbc65128217,11ff60b7-c941-411a-bdd1-59616de99a3e,bdeddc0f-0555-4553-9302-b750f1391377,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,7,35,0.0,credit_card
a07f61f9-b496-49b9-9ad5-bcdcac827977,1995-04-07T20:21:14,33736a3b-de05-4a25-b9d7-7617423ee4ba,bff4b786-b6bc-4e41-a43d-6695982d95cc,799b91a6-c280-4928-a4d6-63fb651946b8,8bb6194d-7ce1-41a3-8c0a-9d0adfeeab34,€,14,98,0.0,invoice
730fe573-133f-471c-9690-e039aaec44c2,1975-01-10T07:51:00,5e634105-c605-4a96-9414-4e1d428b7df7,6dba8b22-696e-46c4-88cf-6c3c40379319,335f2817-5361-498e-aa0e-d76354538eab,e85b8546-c6b0-425f-b79d-024899fb716d,€,8,48,0.0,cash
a56fdf8c-8ed5-4e8f-b309-39d7d7aa10e9,2018-01-19T07:14:37,308790a8-d0fa-4b24-b929-0ed579d291ac,2d346d99-4199-4442-9f2e-93eb3e420b47,c50a6829-f393-4354-9bfa-020e554a84d3,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,17,153,0.0,credit_card
edccc6e4-adbd-4953-947a-0876c559d124,2005-09-30T09:16:52,5d24583c-da6e-489e-9b17-87eca813ee9f,3ffa2b2e-4836-48e2-a67e-aff24dd284fe,46733c73-19e3-445e-b79b-217209575f06,e85b8546-c6b0-425f-b79d-024899fb716d,€,7,42,0.0,invoice
bef2b030-bc34-4326-8bc9-7ce2b508cba8,2014-03-12T09:55:41,5e634105-c605-4a96-9414-4e1d428b7df7,fed63dfc-4ada-4bcb-ad04-9f4c93321630,2c57d9f2-5b42-4abe-b0f1-a95ceef1c795,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,7,49,0.0,invoice
fac71269-66e0-4238-9a22-2d58848f6253,1986-01-20T04:37:28,33736a3b-de05-4a25-b9d7-7617423ee4ba,250b6325-1e00-4bfd-88d6-afe00e0bba7e,8c424233-ecf0-403c-9a84-22cec5ea7d15,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,1,9,0.0,invoice
5641bd86-b775-4bda-a7e9-9ba0953db092,1988-08-06T04:51:32,5e634105-c605-4a96-9414-4e1d428b7df7,6c346808-5620-477a-96bb-f523793ed937,c1f28fe3-84bc-443d-adb5-5fabc2884c73,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,2,18,0.0,cash
ca11243d-4c01-4635-9def-37ec8cba772f,1979-05-26T03:55:31,5d24583c-da6e-489e-9b17-87eca813ee9f,35dcdbe2-4e2c-46cf-9395-882cf653e9f5,f75b4674-5529-42c6-ad61-dc6bf1609f16,e85b8546-c6b0-425f-b79d-024899fb716d,€,9,54,0.0,credit_card
05b5f638-9440-4ef6-9e38-1d86b97e9b27,2009-11-01T03:36:56,5e634105-c605-4a96-9414-4e1d428b7df7,1c8e4ef1-9336-4054-add9-0361257e5211,e86d6fea-dafb-4b3c-866b-e293855e137b,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,13,117,0.0,invoice
fbc2d9c9-7f23-40e9-b46f-5c442b59ef0a,2002-07-29T21:49:12,308790a8-d0fa-4b24-b929-0ed579d291ac,8fb55372-9610-483a-8e92-39b6f68ad373,20bb7e92-4255-4769-9cc9-2e7959d11e74,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,17,102,0.0,cash
84f3bfdd-1415-4b5e-9581-e3549c96005f,1995-01-04T05:28:43,fc48e7af-11eb-4ecb-b452-dcbc65128217,3391be17-f9a0-4871-88c7-ed9cfa58634a,56ce9cc8-4c71-4771-9bf2-67f2418c97d9,8bb6194d-7ce1-41a3-8c0a-9d0adfeeab34,€,6,42,0.0,credit_card
409716c0-9ffd-4a63-99f8-961ba494392b,2005-08-01T06:03:19,308790a8-d0fa-4b24-b929-0ed579d291ac,30a9be27-4c4c-4197-9bc7-d7c9f63a46bf,99f964da-4e17-44fe-a38f-c58da470d767,8bb6194d-7ce1-41a3-8c0a-9d0adfeeab34,€,14,98,0.0,cash
018586d6-7d32-4a8b-afb7-97556a7fa22f,2021-08-01T03:52:55,5e634105-c605-4a96-9414-4e1d428b7df7,544fd165-e856-4769-b2c8-4c25e13fdc5c,46c4f7c4-63a9-4224-a4be-54778165dc0c,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,4,36,0.0,credit_card
17a41f15-d863-4678-8ac9-05fc7ccbdb17,2011-10-16T13:50:53,33736a3b-de05-4a25-b9d7-7617423ee4ba,7073fd60-37c4-4eef-abdc-b43081232696,34727524-663a-4087-bcaf-d9380afe03fd,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,1,5,0.0,credit_card
0aa19384-e3df-42c9-b2d0-217ded528f0c,1994-12-21T14:12:52,5e634105-c605-4a96-9414-4e1d428b7df7,19f63644-da74-40aa-8ad2-82a6ccdec1d2,ee459beb-642c-4a58-8313-bad3402a6745,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,8,56,0.0,cash
7eb9e504-afdb-4307-a983-a6acef1702e5,2008-07-11T21:14:57,fc48e7af-11eb-4ecb-b452-dcbc65128217,bcb5b30a-18be-4db0-af2a-dee1233c8a2e,c9651049-dfe9-4db8-b00d-16b459c4c6ee,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,9,63,0.0,invoice
5e1958bc-67fa-49af-83e0-1d546f4cddd8,1975-01-10T13:14:58,5e634105-c605-4a96-9414-4e1d428b7df7,ada87332-0d22-401b-9cf7-459dba588eba,46c4f7c4-63a9-4224-a4be-54778165dc0c,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,5,30,0.0,cash
1791b861-e64a-4e86-a792-c7e0ac0d7335,1971-05-27T19:59:58,308790a8-d0fa-4b24-b929-0ed579d291ac,9c542d07-5ca0-4557-9b2a-488d79ca05a3,01884193-8020-4460-bb52-43ce4a25aecf,23727e34-5839-400b-8207-580266ba3a67,€,3,27,0.0,credit_card
e83a258b-88ba-447d-a592-8fc20cd84fc7,1977-03-30T19:34:16,5d24583c-da6e-489e-9b17-87eca813ee9f,d0d517cf-dc30-46cd-a209-74443837e190,7c1a1d89-9941-4686-bd82-eb80461cb0c9,e85b8546-c6b0-425f-b79d-024899fb716d,€,8,48,0.0,cash
3c6ac85f-b518-453d-bf40-407b80246501,2011-11-10T21:09:00,5e634105-c605-4a96-9414-4e1d428b7df7,1984c019-7df2-4a5b-bf05-6f9b2c9a205f,4451b969-44f1-4894-9b61-44820c2fed99,23727e34-5839-400b-8207-580266ba3a67,€,15,135,0.0,credit_card
4c0fec2c-f946-45ba-8c6e-152637d98330,1989-09-21T11:06:34,33736a3b-de05-4a25-b9d7-7617423ee4ba,40dbb699-3ecb-44d9-a5e1-db192e6e06a4,799b91a6-c280-4928-a4d6-63fb651946b8,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,7,49,0.0,cash
6780457a-f57d-4305-810f-e32cd8ab41c1,1985-04-21T22:12:10,5e634105-c605-4a96-9414-4e1d428b7df7,5dc96cc9-af2c-49e2-b487-503bb9327c69,46c4f7c4-63a9-4224-a4be-54778165dc0c,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,11,66,0.0,cash
0c90f1e4-b2ed-4f8f-a736-01425cedcbfb,2013-03-19T03:21:29,308790a8-d0fa-4b24-b929-0ed579d291ac,ddbf25c4-8b7b-4f8f-9ae5-ff4e2f23c0f6,1bc7a820-a1fc-4ba0-a723-17c3872a7dad,23727e34-5839-400b-8207-580266ba3a67,€,6,54,0.0,invoice
0072b27f-b4d0-40ad-8037-c9e9040201e2,1991-09-14T14:50:02,33736a3b-de05-4a25-b9d7-7617423ee4ba,537abbdb-6deb-4223-9522-7ae4b01b1a9d,4f5240c2-db30-4c91-8c79-51cc9ff4ceab,23727e34-5839-400b-8207-580266ba3a67,€,17,153,0.0,credit_card
f6fa30eb-a53a-425c-8693-3ac8162f8c30,1989-04-23T13:46:57,5e634105-c605-4a96-9414-4e1d428b7df7,75057b4d-0be3-480b-a0e9-ce6909e40958,bf43399f-28b3-4233-a9b8-72930c24819a,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,2,18,0.0,credit_card
cb1f3a79-f271-426f-911a-d41223ec74dd,1974-01-16T12:57:34,5d24583c-da6e-489e-9b17-87eca813ee9f,a0db88ec-0a84-45dd-a77c-9d0088ccb172,11110bd3-a018-4f8b-9e8a-20aed630428f,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,12,72,0.0,cash
ba179ac2-a462-4476-a76a-fb86befa96ab,1972-08-11T18:25:53,fc48e7af-11eb-4ecb-b452-dcbc65128217,0111562d-9dec-4444-b086-c50e6b9f47ae,c9651049-dfe9-4db8-b00d-16b459c4c6ee,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,9,45,0.0,invoice
d62fd8f9-bd2b-4660-a50f-01ed18519e22,1998-03-16T07:47:22,fc48e7af-11eb-4ecb-b452-dcbc65128217,79f05460-bdc1-4c75-add7-ae6fa42a976c,61c95a28-1da3-4f34-bf80-07e3025405cf,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,1,2,0.0,cash
a4cd44e2-da57-4e72-a54a-f2b04fb92448,1988-11-06T14:32:57,308790a8-d0fa-4b24-b929-0ed579d291ac,719af890-8028-4528-876b-bb7e3b5d5c38,01884193-8020-4460-bb52-43ce4a25aecf,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,7,35,0.0,credit_card
a31e1ea2-28d6-44f6-959a-edaaa34da675,2012-12-28T09:27:52,fc48e7af-11eb-4ecb-b452-dcbc65128217,2e6ac706-a84d-44f3-8425-f01202496c64,9bd77e65-b586-4fc7-a4c8-95310ab677fc,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,16,80,0.0,cash
84ba0251-8f30-4ad0-b5ec-941948b30f39,1999-09-05T10:17:49,5d24583c-da6e-489e-9b17-87eca813ee9f,0c49aaf4-c039-45df-a440-38dcbcdadf43,45337a28-8689-4010-a412-72382b65bbfc,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,13,26,0.0,cash
b5229d7c-fa65-4d2d-88ac-6a96cddf4770,1984-03-26T11:19:01,5d24583c-da6e-489e-9b17-87eca813ee9f,b7dda2da-78c8-420e-863e-a9c92f074e90,adc057c5-f153-4acb-b261-75b6553a2d03,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,12,60,0.0,cash
6bd16657-5797-457b-8dbe-69bf4bf9766d,2003-03-27T02:24:01,33736a3b-de05-4a25-b9d7-7617423ee4ba,7623f151-d366-4ccb-bfc4-88af58ce1555,1dd2bd7e-843f-4d31-87b3-5e6253b6a13d,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,19,133,0.0,cash
da85aefa-5625-4296-a00c-1cd8367db639,2021-10-13T22:20:57,5e634105-c605-4a96-9414-4e1d428b7df7,58597bda-2f7b-4a9b-a664-19edd2b506ea,e86d6fea-dafb-4b3c-866b-e293855e137b,d8aed834-97bd-47bd-ad07-68eb87593d6a,€,19,95,0.0,credit_card
137adb15-0c02-44a0-80dd-3aa7248df22c,2009-11-02T17:37:23,5e634105-c605-4a96-9414-4e1d428b7df7,afc7bc5d-a05d-4f41-9b42-d534e9b39215,887bbb16-c6ef-497f-93ac-ef37db81aac6,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,17,119,0.0,invoice
07f31adc-a86a-4f77-b4bf-98dd2c4fd456,1976-11-26T18:06:08,5d24583c-da6e-489e-9b17-87eca813ee9f,e18d1e72-9a7c-4fb2-b524-74219172d5cb,e6d5c5f5-bd9c-4f20-8b33-26e19a5d87dc,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,19,133,0.0,invoice
167c3cda-426f-4bc2-afab-e492291096ad,2004-01-20T00:14:17,5d24583c-da6e-489e-9b17-87eca813ee9f,11327640-57d2-4e9c-a62b-c742afe7695c,9b7993bb-b09c-47ee-941c-84170449c1cc,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,4,28,0.0,cash
9fcfaa74-6766-4b1c-92af-d5e054222cde,2015-04-11T16:06:36,308790a8-d0fa-4b24-b929-0ed579d291ac,aea1ad83-2ab5-456d-a003-07edd607fb94,99f964da-4e17-44fe-a38f-c58da470d767,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,16,112,0.0,cash
f3e42c5c-d2cf-4126-9de7-61c5024303ab,1988-11-15T01:05:19,5d24583c-da6e-489e-9b17-87eca813ee9f,0a278d06-257b-4d5e-b37f-555172d325a4,1705b409-cc43-49cf-af19-2cc94143293c,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,12,24,0.0,credit_card
81bff612-5338-47ee-a20c-89d062699ffb,1980-07-24T01:40:50,33736a3b-de05-4a25-b9d7-7617423ee4ba,809f93e2-2199-4b7f-860e-afeba72fc023,8c424233-ecf0-403c-9a84-22cec5ea7d15,23727e34-5839-400b-8207-580266ba3a67,€,11,99,0.0,credit_card
6252c434-190a-4eba-ac80-32d55796c034,2011-06-22T22:04:25,5e634105-c605-4a96-9414-4e1d428b7df7,e46ea026-d24f-421e-bded-587bf9691b67,335f2817-5361-498e-aa0e-d76354538eab,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,11,66,0.0,cash
540195e3-8dce-4a24-a59e-ddab732d0fae,1977-07-29T20:10:53,308790a8-d0fa-4b24-b929-0ed579d291ac,e614a214-8a8e-44dd-b67f-d1918202cc86,99f964da-4e17-44fe-a38f-c58da470d767,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,4,24,0.0,credit_card
3807a14a-dbf1-44a7-bc49-3a1a892d5451,1996-02-14T03:52:58,33736a3b-de05-4a25-b9d7-7617423ee4ba,df4a6630-36f5-46dc-8224-68f55d65beb4,193b72ea-ceec-49b9-87af-8e2ac73b0940,fa21e18d-ab54-45b2-bea1-717ae3a8de36,€,6,54,0.0,cash
2d1f44f0-561c-4660-901d-14fcce0d58f3,2009-03-08T11:09:50,fc48e7af-11eb-4ecb-b452-dcbc65128217,f9390d1d-2935-4dbc-8f6b-08b1109e89a3,29083c58-1ba8-4625-a760-50f01df8991f,e85b8546-c6b0-425f-b79d-024899fb716d,€,17,102,0.0,cash
01b7f829-6249-43c0-a31a-1a88db1e2dff,2022-02-25T09:03:36,fc48e7af-11eb-4ecb-b452-dcbc65128217,43cc4692-a7b8-49e6-b9f2-57469708447e,420b8c70-4659-4c1b-bb9b-7dcff6e15078,5bf0aca3-645d-42b4-af6d-7fd0478498dd,€,2,4,0.0,credit_card
9d83e929-cc13-443c-8b99-a2bacb844541,2007-06-16T00:57:44,33736a3b-de05-4a25-b9d7-7617423ee4ba,bfa7fff7-ac6b-4204-9769-b6a3a5fbf78e,11b0fcfb-3628-4e2d-a152-b661cd37a98f,e85b8546-c6b0-425f-b79d-024899fb716d,€,19,114,0.0,invoice
82886de9-14d3-4628-ade1-ded3b99e60e3,2003-04-01T07:31:59,33736a3b-de05-4a25-b9d7-7617423ee4ba,c7ba4935-f5a7-41c6-afe6-858ea6c3f440,4f5240c2-db30-4c91-8c79-51cc9ff4ceab,2985bed3-bb86-4b91-bfcf-c0f943015ec5,€,15,90,0.0,cash
ba4e5340-2ac0-4aa6-a57e-ad19488060f3,2019-02-25T16:28:29,308790a8-d0fa-4b24-b929-0ed579d291ac,38f1eec5-0d1d-4235-a191-9c0fcd855d52,1bc7a820-a1fc-4ba0-a723-17c3872a7dad,9d7f0ff5-a3f3-477e-bfa8-1f1253028bc0,€,6,42,0.0,credit_card
